Source,USAD,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Version
NSRDB,744910.0,-,MA,-,42.2,-72.533,0,75,-5,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Speed
Typical,1,1,0,0,0,0,0,-18,-13,1019,63,6.700000318232924
Typical,1,1,1,0,0,0,0,-19,-14,1020,63,8.2000003894791
Typical,1,1,2,0,0,0,0,-20,-14,1021,57,10.800000512972474
Typical,1,1,3,0,0,0,0,-22,-15,1020,51,8.2000003894791
Typical,1,1,4,0,0,0,0,-22,-15,1021,54,7.3000003467313945
Typical,1,1,5,0,0,0,0,0,0,1011,92,2.5000001187436283
Typical,1,1,6,0,0,0,0,0,0,1010,92,1.500000071246177
Typical,1,1,7,0,0,0,0,0,1,1009,92,1.500000071246177
Typical,1,1,8,0,0,0,0,0,1,1008,92,1.500000071246177
Typical,1,1,9,0,0,0,0,0,1,1006,92,2.0000000949949026
Typical,1,1,10,0,0,0,0,0,1,1005,92,2.5000001187436283
Typical,1,1,11,0,0,0,0,-1,1,1004,84,2.0000000949949026
Typical,1,1,12,0,6,0,6,-1,1,1002,77,1.500000071246177
Typical,1,1,13,0,30,0,30,-1,1,1002,77,2.5000001187436283
Typical,1,1,14,0,58,0,58,-1,2,1001,74,1.0000000474974513
Typical,1,1,15,0,82,0,82,1,3,999,85,2.5000001187436283
Typical,1,1,16,0,79,0,79,2,3,998,92,1.500000071246177
Typical,1,1,17,0,78,0,78,2,3,998,89,1.500000071246177
Typical,1,1,18,0,65,0,65,2,4,998,86,1.500000071246177
Typical,1,1,19,0,43,0,43,3,5,998,89,2.5000001187436283
Typical,1,1,20,0,22,0,22,2,4,999,89,1.500000071246177
Typical,1,1,21,0,1,0,1,3,3,999,97,1.500000071246177
Typical,1,1,22,0,0,0,0,2,2,1000,100,2.0000000949949026
Typical,1,1,23,0,0,0,0,2,2,1000,100,2.0000000949949026
Typical,1,2,0,0,0,0,0,2,2,1000,100,1.0000000474974513
Typical,1,2,1,0,0,0,0,1,2,1001,96,1.500000071246177
Typical,1,2,2,0,0,0,0,1,1,1000,100,1.0000000474974513
Typical,1,2,3,0,0,0,0,0,0,999,100,0.5000000237487257
Typical,1,2,4,0,0,0,0,0,0,998,100,2.5000001187436283
Typical,1,2,5,0,0,0,0,0,0,997,100,1.500000071246177
Typical,1,2,6,0,0,0,0,0,0,997,100,1.500000071246177
Typical,1,2,7,0,0,0,0,0,0,997,100,1.0000000474974513
Typical,1,2,8,0,0,0,0,1,1,996,96,4.10000019473955
Typical,1,2,9,0,0,0,0,1,1,995,96,5.100000242237002
Typical,1,2,10,0,0,0,0,0,1,995,96,1.500000071246177
Typical,1,2,11,0,0,0,0,0,0,995,96,3.6000001709908247
Typical,1,2,12,0,4,0,4,0,0,996,96,2.0000000949949026
Typical,1,2,13,0,37,0,37,0,1,996,92,1.0000000474974513
Typical,1,2,14,0,84,37,95,0,1,997,88,1.500000071246177
Typical,1,2,15,0,194,128,242,0,1,997,88,8.700000413227826
Typical,1,2,16,0,242,98,283,-1,1,997,84,8.700000413227826
Typical,1,2,17,0,101,636,363,-2,0,997,80,7.200000341981649
Typical,1,2,18,0,116,514,302,-3,0,998,70,9.700000460725278
Typical,1,2,19,0,101,461,225,-6,0,999,60,14.900000707712024
Typical,1,2,20,0,46,211,76,-7,-1,1001,62,9.700000460725278
Typical,1,2,21,0,3,39,5,-8,-2,1001,59,6.100000289734453
Typical,1,2,22,0,0,0,0,-8,-2,1002,62,7.200000341981649
Typical,1,2,23,0,0,0,0,-9,-2,1003,56,7.700000365730375
Typical,1,3,0,0,0,0,0,-10,-2,1004,54,5.100000242237002
Typical,1,3,1,0,0,0,0,-9,-3,1005,59,6.600000313483179
Typical,1,3,2,0,0,0,0,-8,-3,1005,62,5.100000242237002
Typical,1,3,3,0,0,0,0,-8,-3,1006,62,4.10000019473955
Typical,1,3,4,0,0,0,0,-8,-3,1006,62,6.100000289734453
Typical,1,3,5,0,0,0,0,-8,-3,1007,65,6.600000313483179
Typical,1,3,6,0,0,0,0,-8,-4,1009,68,6.100000289734453
Typical,1,3,7,0,0,0,0,-8,-4,1010,68,6.100000289734453
Typical,1,3,8,0,0,0,0,-8,-5,1010,75,3.6000001709908247
Typical,1,3,9,0,0,0,0,-10,-5,1011,68,5.100000242237002
Typical,1,3,10,0,0,0,0,-10,-6,1012,72,3.6000001709908247
Typical,1,3,11,0,0,0,0,-10,-6,1012,72,5.600000265985727
Typical,1,3,12,0,9,23,10,-10,-6,1013,68,5.100000242237002
Typical,1,3,13,0,55,285,103,-11,-5,1013,58,3.6000001709908247
Typical,1,3,14,0,89,428,213,-10,-3,1013,56,4.10000019473955
Typical,1,3,15,0,107,575,323,-9,-2,1013,56,6.100000289734453
Typical,1,3,16,0,112,596,361,-9,-1,1013,51,6.100000289734453
Typical,1,3,17,0,207,402,373,-8,0,1011,49,6.600000313483179
Typical,1,3,18,0,152,304,263,-9,0,1011,47,6.600000313483179
Typical,1,3,19,0,92,192,144,-9,-1,1011,51,4.600000218488276
Typical,1,3,20,0,67,20,70,-8,-1,1012,54,5.600000265985727
Typical,1,3,21,0,5,1,5,-9,-2,1011,54,6.100000289734453
Typical,1,3,22,0,0,0,0,-9,-2,1011,54,2.5000001187436283
Typical,1,3,23,0,0,0,0,-9,-2,1011,54,5.600000265985727
Typical,1,4,0,0,0,0,0,-10,-2,1011,54,3.000000142492354
Typical,1,4,1,0,0,0,0,-10,-2,1010,54,4.600000218488276
Typical,1,4,2,0,0,0,0,-9,-2,1010,56,4.10000019473955
Typical,1,4,3,0,0,0,0,-9,-2,1010,56,5.100000242237002
Typical,1,4,4,0,0,0,0,-8,-2,1009,59,5.100000242237002
Typical,1,4,5,0,0,0,0,-8,-2,1009,59,6.600000313483179
Typical,1,4,6,0,0,0,0,-7,-2,1009,65,5.100000242237002
Typical,1,4,7,0,0,0,0,-7,-2,1009,65,4.600000218488276
Typical,1,4,8,0,0,0,0,-7,-2,1008,65,4.600000218488276
Typical,1,4,9,0,0,0,0,-7,-3,1007,72,4.600000218488276
Typical,1,4,10,0,0,0,0,-6,-3,1007,79,3.6000001709908247
Typical,1,4,11,0,0,0,0,-7,-5,1007,82,3.6000001709908247
Typical,1,4,12,0,8,105,13,-8,-6,1007,83,2.0000000949949026
Typical,1,4,13,0,56,301,107,-6,-2,1007,72,5.600000265985727
Typical,1,4,14,0,63,524,215,-7,-1,1006,62,5.100000242237002
Typical,1,4,15,0,131,121,177,-8,-1,1005,52,4.600000218488276
Typical,1,4,16,0,224,40,240,-8,-1,1004,52,4.600000218488276
Typical,1,4,17,0,205,105,249,-10,-1,1004,45,7.200000341981649
Typical,1,4,18,0,157,109,197,-10,-1,1004,45,6.100000289734453
Typical,1,4,19,0,137,46,150,-10,-2,1004,51,6.100000289734453
Typical,1,4,20,0,62,26,66,-10,-3,1004,56,7.200000341981649
Typical,1,4,21,0,4,46,6,-10,-5,1005,65,6.600000313483179
Typical,1,4,22,0,0,0,0,-11,-5,1006,61,6.600000313483179
Typical,1,4,23,0,0,0,0,-12,-6,1007,58,5.100000242237002
Typical,1,5,0,0,0,0,0,-11,-7,1007,68,7.700000365730375
Typical,1,5,1,0,0,0,0,-13,-7,1008,61,5.600000265985727
Typical,1,5,2,0,0,0,0,-13,-8,1009,61,8.2000003894791
Typical,1,5,3,0,0,0,0,-16,-8,1009,52,7.200000341981649
Typical,1,5,4,0,0,0,0,-16,-9,1008,54,9.200000436976552
Typical,1,5,5,0,0,0,0,-16,-10,1008,54,6.100000289734453
Typical,1,5,6,0,0,0,0,-16,-10,1009,57,4.600000218488276
Typical,1,5,7,0,0,0,0,-16,-10,1010,57,4.600000218488276
Typical,1,5,8,0,0,0,0,-16,-10,1010,57,4.10000019473955
Typical,1,5,9,0,0,0,0,-16,-10,1011,57,6.100000289734453
Typical,1,5,10,0,0,0,0,-16,-10,1011,57,6.600000313483179
Typical,1,5,11,0,0,0,0,-16,-11,1012,60,5.600000265985727
Typical,1,5,12,0,9,15,10,-16,-10,1013,60,4.600000218488276
Typical,1,5,13,0,56,211,91,-15,-8,1014,58,4.10000019473955
Typical,1,5,14,0,89,346,190,-16,-7,1014,47,6.100000289734453
Typical,1,5,15,0,116,426,277,-15,-6,1014,45,4.600000218488276
Typical,1,5,16,0,138,541,365,-14,-5,1013,45,5.600000265985727
Typical,1,5,17,0,169,264,279,-15,-5,1013,41,5.100000242237002
Typical,1,5,18,0,99,486,278,-14,-3,1012,39,7.700000365730375
Typical,1,5,19,0,93,392,201,-14,-4,1012,41,6.600000313483179
