Source,USAD,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Version
NSRDB,725486.0,-,IA,-,42.05,-93.85,0,354,-6,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Speed
Typical,1,1,0,0,0,0,0,-3,-1,971,85,5.100000242237002
Typical,1,1,1,0,0,0,0,-4,-1,971,78,5.700000270735472
Typical,1,1,2,0,0,0,0,-3,0,971,78,6.200000294484198
Typical,1,1,3,0,0,0,0,-3,0,971,78,3.100000147242099
Typical,1,1,4,0,0,0,0,-3,-1,971,85,3.100000147242099
Typical,1,1,5,0,0,0,0,-4,-1,971,78,3.6000001709908247
Typical,1,1,6,0,0,0,0,-16,-13,971,76,6.700000318232924
Typical,1,1,7,0,0,0,0,-16,-12,971,69,6.700000318232924
Typical,1,1,8,0,0,0,0,-15,-12,971,71,7.200000341981649
Typical,1,1,9,0,0,0,0,-15,-12,971,73,7.200000341981649
Typical,1,1,10,0,0,0,0,-15,-12,971,76,6.200000294484198
Typical,1,1,11,0,0,0,0,-15,-12,971,73,5.700000270735472
Typical,1,1,12,0,0,0,0,-16,-12,971,71,5.100000242237002
Typical,1,1,13,0,0,0,0,-17,-13,971,69,4.600000218488276
Typical,1,1,14,0,36,0,36,-16,-12,971,73,5.100000242237002
Typical,1,1,15,0,106,135,140,-15,-11,971,74,3.6000001709908247
Typical,1,1,16,0,72,0,72,-14,-11,971,76,3.100000147242099
Typical,1,1,17,0,106,0,106,-13,-9,971,74,3.6000001709908247
Typical,1,1,18,0,102,0,102,-12,-9,971,75,3.6000001709908247
Typical,1,1,19,0,92,0,92,-12,-9,971,77,2.6000001234933734
Typical,1,1,20,0,128,76,152,-12,-9,971,77,1.500000071246177
Typical,1,1,21,0,62,0,62,-12,-9,971,77,1.500000071246177
Typical,1,1,22,0,20,140,28,-12,-10,971,84,1.500000071246177
Typical,1,1,23,0,0,0,0,-12,-11,971,86,1.0000000474974513
Typical,1,2,0,0,0,0,0,-12,-11,971,86,0.5000000237487257
Typical,1,2,1,0,0,0,0,-13,-12,971,86,1.500000071246177
Typical,1,2,2,0,0,0,0,-14,-12,971,86,0.5000000237487257
Typical,1,2,3,0,0,0,0,-14,-13,971,85,0.5000000237487257
Typical,1,2,4,0,0,0,0,-15,-13,971,84,1.0000000474974513
