Typical,1,1,0,0,0,0,0,7,8,996,92,1.600000075995922,34.917,-92.15,103
Typical,1,1,1,0,0,0,0,7,8,999,90,1.9000000902451575,34.917,-92.15,103
Typical,1,1,2,0,0,0,0,7,7,1001,94,2.0000000949949026,34.917,-92.15,103
Typical,1,1,3,0,0,0,0,6,6,1004,100,2.200000104494393,34.917,-92.15,103
Typical,1,1,4,0,0,0,0,6,6,1006,100,2.300000109244138,34.917,-92.15,103
Typical,1,1,5,0,0,0,0,5,9,1008,76,2.6000001234933734,34.917,-92.15,103
Typical,1,1,6,0,0,0,0,12,13,1010,96,1.3000000617466867,34.917,-92.15,103
Typical,1,1,7,0,0,0,0,12,13,1009,93,1.4000000664964318,34.917,-92.15,103
Typical,1,1,8,0,0,0,0,11,12,1009,90,1.4000000664964318,34.917,-92.15,103
Typical,1,1,9,0,0,0,0,10,11,1009,94,1.500000071246177,34.917,-92.15,103
Typical,1,1,10,0,0,0,0,10,11,1009,94,1.500000071246177,34.917,-92.15,103
Typical,1,1,11,0,0,0,0,11,11,1009,99,1.600000075995922,34.917,-92.15,103
Typical,1,1,12,0,0,0,0,10,10,1009,100,2.6000001234933734,34.917,-92.15,103
Typical,1,1,13,0,13,2,13,11,11,1008,99,2.5000001187436283,34.917,-92.15,103
Typical,1,1,14,0,55,15,59,10,11,1008,99,1.3000000617466867,34.917,-92.15,103
Typical,1,1,15,0,69,53,88,11,11,1008,99,1.8000000854954123,34.917,-92.15,103
Typical,1,1,16,0,69,0,69,11,11,1008,99,2.200000104494393,34.917,-92.15,103
Typical,1,1,17,0,113,0,113,13,13,1008,100,1.0000000474974513,34.917,-92.15,103
Typical,1,1,18,0,138,0,138,14,15,1008,94,3.6000001709908247,34.917,-92.15,103
Typical,1,1,19,0,206,74,243,14,17,1007,82,1.500000071246177,34.917,-92.15,103
Typical,1,1,20,0,163,64,189,15,17,1007,88,3.6000001709908247,34.917,-92.15,103
Typical,1,1,21,0,75,0,75,14,16,1007,88,3.5000001662410796,34.917,-92.15,103
Typical,1,1,22,0,24,0,24,14,15,1007,94,1.3000000617466867,34.917,-92.15,103
Typical,1,1,23,0,0,0,0,14,14,1007,100,0.0,34.917,-92.15,103
Typical,1,2,0,0,0,0,0,14,14,1006,100,3.3000001567415893,34.917,-92.15,103
Typical,1,2,1,0,0,0,0,14,14,1006,100,0.6000000284984708,34.917,-92.15,103
Typical,1,2,2,0,0,0,0,14,14,1006,100,0.0,34.917,-92.15,103
Typical,1,2,3,0,0,0,0,13,13,1006,100,0.0,34.917,-92.15,103
Typical,1,2,4,0,0,0,0,13,13,1006,100,0.3000000142492354,34.917,-92.15,103
Typical,1,2,5,0,0,0,0,13,13,1006,100,1.4000000664964318,34.917,-92.15,103
Typical,1,2,6,0,0,0,0,13,13,1005,100,8.00000037997961,34.917,-92.15,103
Typical,1,2,7,0,0,0,0,13,13,1005,99,0.0,34.917,-92.15,103
Typical,1,2,8,0,0,0,0,14,14,1005,98,2.8000001329928637,34.917,-92.15,103
Typical,1,2,9,0,0,0,0,13,14,1005,97,6.800000322982669,34.917,-92.15,103
Typical,1,2,10,0,0,0,0,14,14,1005,100,0.0,34.917,-92.15,103
Typical,1,2,11,0,0,0,0,14,14,1005,100,2.6000001234933734,34.917,-92.15,103
Typical,1,2,12,0,0,0,0,15,15,1004,100,4.10000019473955,34.917,-92.15,103
Typical,1,2,13,0,6,0,6,15,15,1004,100,3.100000147242099,34.917,-92.15,103
Typical,1,2,14,0,33,0,33,16,16,1004,100,5.100000242237002,34.917,-92.15,103
Typical,1,2,15,0,67,0,67,16,16,1005,100,5.100000242237002,34.917,-92.15,103
Typical,1,2,16,0,93,0,93,16,16,1004,100,4.10000019473955,34.917,-92.15,103
Typical,1,2,17,0,130,0,130,17,17,1004,100,4.600000218488276,34.917,-92.15,103
Typical,1,2,18,0,133,0,133,17,18,1003,94,5.700000270735472,34.917,-92.15,103
Typical,1,2,19,0,121,0,121,16,19,1002,83,7.200000341981649,34.917,-92.15,103
Typical,1,2,20,0,178,56,200,16,19,1002,82,6.100000289734453,34.917,-92.15,103
Typical,1,2,21,0,153,37,163,17,20,1001,83,5.100000242237002,34.917,-92.15,103
Typical,1,2,22,0,25,44,30,16,19,1002,83,4.600000218488276,34.917,-92.15,103
Typical,1,2,23,0,0,0,0,16,17,1001,94,2.6000001234933734,34.917,-92.15,103
Typical,1,3,0,0,0,0,0,16,17,1001,94,3.100000147242099,34.917,-92.15,103
Typical,1,3,1,0,0,0,0,16,17,1001,94,3.100000147242099,34.917,-92.15,103
Typical,1,3,2,0,0,0,0,17,17,1001,100,3.100000147242099,34.917,-92.15,103
Typical,1,3,3,0,0,0,0,16,16,1001,100,3.6000001709908247,34.917,-92.15,103
Typical,1,3,4,0,0,0,0,16,16,1001,100,3.6000001709908247,34.917,-92.15,103
Typical,1,3,5,0,0,0,0,15,15,999,100,1.500000071246177,34.917,-92.15,103
Typical,1,3,6,0,0,0,0,15,15,999,100,2.6000001234933734,34.917,-92.15,103
Typical,1,3,7,0,0,0,0,16,16,999,100,3.6000001709908247,34.917,-92.15,103
Typical,1,3,8,0,0,0,0,16,16,999,100,3.6000001709908247,34.917,-92.15,103
Typical,1,3,9,0,0,0,0,17,17,999,100,4.10000019473955,34.917,-92.15,103
Typical,1,3,10,0,0,0,0,17,17,999,100,3.100000147242099,34.917,-92.15,103
Typical,1,3,11,0,0,0,0,17,17,999,100,3.6000001709908247,34.917,-92.15,103
Typical,1,3,12,0,0,0,0,17,18,999,94,4.600000218488276,34.917,-92.15,103
Typical,1,3,13,0,8,13,9,17,18,999,94,5.100000242237002,34.917,-92.15,103
Typical,1,3,14,0,53,43,62,18,19,999,94,5.100000242237002,34.917,-92.15,103
Typical,1,3,15,0,155,31,166,18,19,1000,94,3.100000147242099,34.917,-92.15,103
Typical,1,3,16,0,208,73,242,18,21,999,83,5.700000270735472,34.917,-92.15,103
Typical,1,3,17,0,234,75,273,18,22,999,78,6.700000318232924,34.917,-92.15,103
Typical,1,3,18,0,184,130,253,17,23,998,69,8.700000413227826,34.917,-92.15,103
Typical,1,3,19,0,191,138,258,17,23,997,69,6.200000294484198,34.917,-92.15,103
Typical,1,3,20,0,124,0,124,18,23,996,73,5.100000242237002,34.917,-92.15,103
Typical,1,3,21,0,59,47,72,18,22,996,78,5.100000242237002,34.917,-92.15,103
Typical,1,3,22,0,40,22,43,18,22,996,78,4.10000019473955,34.917,-92.15,103
Typical,1,3,23,0,0,3,0,18,21,995,83,3.100000147242099,34.917,-92.15,103
Typical,1,4,0,0,0,0,0,18,20,995,88,4.600000218488276,34.917,-92.15,103
Typical,1,4,1,0,0,0,0,18,20,995,88,4.10000019473955,34.917,-92.15,103
Typical,1,4,2,0,0,0,0,18,20,995,88,4.600000218488276,34.917,-92.15,103
Typical,1,4,3,0,0,0,0,18,21,994,83,3.100000147242099,34.917,-92.15,103
Typical,1,4,4,0,0,0,0,18,21,994,83,5.700000270735472,34.917,-92.15,103
Typical,1,4,5,0,0,0,0,18,21,994,83,6.200000294484198,34.917,-92.15,103
Typical,1,4,6,0,0,0,0,17,21,993,78,6.700000318232924,34.917,-92.15,103
Typical,1,4,7,0,0,0,0,17,21,993,78,6.200000294484198,34.917,-92.15,103
Typical,1,4,8,0,0,0,0,17,21,992,78,5.700000270735472,34.917,-92.15,103
Typical,1,4,9,0,0,0,0,17,21,992,78,6.700000318232924,34.917,-92.15,103
