Source,USAD,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Version
NSRDB,722680.0,-,NM,-,33.3,-104.53299999999999,0,1112,-7,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Speed
Typical,1,1,0,0,0,0,0,-2,9,891,41,3.6000001709908247
Typical,1,1,1,0,0,0,0,-2,7,891,46,2.6000001234933734
Typical,1,1,2,0,0,0,0,-1,3,892,69,3.6000001709908247
Typical,1,1,3,0,0,0,0,0,1,893,84,4.10000019473955
Typical,1,1,4,0,0,0,0,-1,0,894,83,5.200000246986747
Typical,1,1,5,0,0,0,0,-2,0,895,85,5.100000242237002
Typical,1,1,6,0,0,0,0,-2,0,895,88,4.900000232737511
Typical,1,1,7,0,0,0,0,0,4,893,73,4.600000218488276
Typical,1,1,8,0,0,0,0,-2,3,895,63,3.100000147242099
Typical,1,1,9,0,0,0,0,-3,0,893,69,2.6000001234933734
Typical,1,1,10,0,0,0,0,-5,-1,894,68,3.100000147242099
Typical,1,1,11,0,0,0,0,-7,-2,895,69,2.6000001234933734
Typical,1,1,12,0,0,0,0,-6,-3,895,75,3.100000147242099
Typical,1,1,13,0,0,0,0,-6,-5,896,86,3.100000147242099
Typical,1,1,14,0,16,425,51,-7,-4,896,79,0.0
Typical,1,1,15,0,39,720,218,-3,2,897,62,2.1000000997446477
Typical,1,1,16,0,47,794,358,-3,7,896,44,3.100000147242099
Typical,1,1,17,0,141,542,408,-5,10,896,31,4.10000019473955
Typical,1,1,18,0,140,720,534,-7,12,894,23,5.700000270735472
Typical,1,1,19,0,163,701,547,-6,13,893,23,5.700000270735472
Typical,1,1,20,0,186,259,316,-6,13,892,23,5.200000246986747
Typical,1,1,21,0,169,364,314,-5,15,891,24,5.200000246986747
Typical,1,1,22,0,128,198,180,-4,15,891,25,4.10000019473955
Typical,1,1,23,0,31,209,50,-4,13,891,28,4.10000019473955
Typical,1,2,0,0,0,0,0,-6,9,891,31,4.10000019473955
Typical,1,2,1,0,0,0,0,-6,8,890,32,5.200000246986747
Typical,1,2,2,0,0,0,0,-6,5,889,38,4.10000019473955
Typical,1,2,3,0,0,0,0,-6,8,889,33,5.700000270735472
Typical,1,2,4,0,0,0,0,-7,10,888,25,6.200000294484198
Typical,1,2,5,0,0,0,0,-8,8,888,28,4.600000218488276
Typical,1,2,6,0,0,0,0,-8,7,887,28,3.100000147242099
Typical,1,2,7,0,0,0,0,-9,5,887,30,2.6000001234933734
Typical,1,2,8,0,0,0,0,-8,3,887,35,2.6000001234933734
Typical,1,2,9,0,0,0,0,-8,2,887,40,2.6000001234933734
Typical,1,2,10,0,0,0,0,-8,2,887,42,2.6000001234933734
Typical,1,2,11,0,0,0,0,-8,0,888,45,2.6000001234933734
Typical,1,2,12,0,0,0,0,-7,13,888,21,7.200000341981649
Typical,1,2,13,0,0,0,0,-6,13,889,23,9.300000441726297
Typical,1,2,14,0,21,285,45,-6,12,891,23,7.700000365730375
Typical,1,2,15,0,45,665,210,-6,13,892,22,10.300000489223748
Typical,1,2,16,0,61,813,379,-6,15,893,21,11.3000005367212
Typical,1,2,17,0,72,880,506,-5,15,893,22,12.400000588968396
Typical,1,2,18,0,78,908,575,-5,16,893,20,11.3000005367212
Typical,1,2,19,0,78,909,577,-5,17,892,19,6.200000294484198
Typical,1,2,20,0,73,884,514,-5,17,892,19,6.200000294484198
Typical,1,2,21,0,62,822,392,-6,17,893,18,6.200000294484198
