Source,USAD,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Version
NSRDB,723110.0,-,GA,-,33.95,-83.333,0,244,-5,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Speed
Typical,1,1,0,0,0,0,0,9,14,995,73,4.10000019473955
Typical,1,1,1,0,0,0,0,9,13,995,77,4.10000019473955
Typical,1,1,2,0,0,0,0,9,12,995,80,4.10000019473955
Typical,1,1,3,0,0,0,0,9,12,995,81,3.800000180490315
Typical,1,1,4,0,0,0,0,9,12,994,82,3.4000001614913344
Typical,1,1,5,0,0,0,0,7,11,997,77,4.600000218488276
Typical,1,1,6,0,0,0,0,8,11,996,80,3.100000147242099
Typical,1,1,7,0,0,0,0,8,11,996,80,3.100000147242099
Typical,1,1,8,0,0,0,0,8,11,996,83,2.6000001234933734
Typical,1,1,9,0,0,0,0,8,11,996,83,2.1000000997446477
Typical,1,1,10,0,0,0,0,8,11,996,83,1.500000071246177
Typical,1,1,11,0,0,0,0,8,11,996,86,1.500000071246177
Typical,1,1,12,0,4,1,4,9,10,996,93,0.0
Typical,1,1,13,0,57,5,58,10,11,996,93,0.0
Typical,1,1,14,0,66,8,69,10,11,997,90,2.1000000997446477
Typical,1,1,15,0,103,2,104,10,12,997,90,0.0
Typical,1,1,16,0,139,7,143,11,12,996,93,2.1000000997446477
Typical,1,1,17,0,146,2,148,11,12,995,93,2.1000000997446477
Typical,1,1,18,0,261,4,263,12,13,994,93,2.1000000997446477
Typical,1,1,19,0,142,1,142,12,13,994,97,2.1000000997446477
Typical,1,1,20,0,95,0,95,12,13,994,93,4.10000019473955
Typical,1,1,21,0,49,0,49,12,13,994,93,3.100000147242099
Typical,1,1,22,0,12,0,12,12,12,994,97,1.500000071246177
Typical,1,1,23,0,0,0,0,12,12,995,97,4.10000019473955
Typical,1,2,0,0,0,0,0,10,10,995,96,3.6000001709908247
Typical,1,2,1,0,0,0,0,10,10,995,100,3.100000147242099
Typical,1,2,2,0,0,0,0,9,10,995,96,3.6000001709908247
Typical,1,2,3,0,0,0,0,8,9,996,93,4.10000019473955
Typical,1,2,4,0,0,0,0,8,9,996,96,3.100000147242099
Typical,1,2,5,0,0,0,0,7,8,996,93,4.10000019473955
Typical,1,2,6,0,0,0,0,6,7,997,96,5.200000246986747
Typical,1,2,7,0,0,0,0,5,6,997,89,5.200000246986747
Typical,1,2,8,0,0,0,0,4,6,998,89,5.200000246986747
Typical,1,2,9,0,0,0,0,5,6,998,93,5.700000270735472
Typical,1,2,10,0,0,0,0,5,6,999,93,4.10000019473955
