Source,USAD,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Version
NSRDB,725140.0,-,PA,-,41.25,-76.917,0,158,-5,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Speed
Typical,1,1,0,0,0,0,0,2,3,1006,89,5.200000246986747
Typical,1,1,1,0,0,0,0,1,3,1005,89,6.700000318232924
Typical,1,1,2,0,0,0,0,2,3,1004,89,5.200000246986747
Typical,1,1,3,0,0,0,0,2,5,1004,86,4.600000218488276
Typical,1,1,4,0,0,0,0,3,5,1003,86,5.200000246986747
Typical,1,1,5,0,0,0,0,-6,-5,1006,92,0.0
Typical,1,1,6,0,0,0,0,-6,-5,1007,92,2.1000000997446477
Typical,1,1,7,0,0,0,0,-7,-5,1006,85,2.1000000997446477
Typical,1,1,8,0,0,0,0,-7,-5,1006,85,0.0
Typical,1,1,9,0,0,0,0,-7,-5,1005,85,2.6000001234933734
Typical,1,1,10,0,0,0,0,-7,-5,1005,85,1.500000071246177
Typical,1,1,11,0,0,0,0,-6,-5,1005,88,2.6000001234933734
Typical,1,1,12,0,9,1,9,-6,-5,1005,92,1.500000071246177
Typical,1,1,13,0,24,17,27,-6,-4,1005,88,2.1000000997446477
Typical,1,1,14,0,64,8,66,-5,-3,1005,85,1.500000071246177
Typical,1,1,15,0,86,5,88,-5,-1,1004,78,2.1000000997446477
Typical,1,1,16,0,160,10,164,-5,0,1003,72,4.10000019473955
Typical,1,1,17,0,141,4,143,-5,0,1002,69,4.10000019473955
Typical,1,1,18,0,132,3,133,-5,0,1001,67,4.10000019473955
Typical,1,1,19,0,101,3,102,-5,0,1000,67,3.6000001709908247
Typical,1,1,20,0,54,1,54,-4,1,1000,67,2.1000000997446477
Typical,1,1,21,0,18,0,18,-3,0,999,73,0.0
Typical,1,1,22,0,0,0,0,-3,0,999,75,1.500000071246177
Typical,1,1,23,0,0,0,0,-3,0,998,75,0.0
Typical,1,2,0,0,0,0,0,-2,0,996,89,0.0
Typical,1,2,1,0,0,0,0,-1,0,995,92,1.500000071246177
Typical,1,2,2,0,0,0,0,-1,0,994,96,0.0
Typical,1,2,3,0,0,0,0,-1,0,992,96,0.0
Typical,1,2,4,0,0,0,0,-1,0,991,96,2.1000000997446477
Typical,1,2,5,0,0,0,0,-1,0,990,96,2.6000001234933734
Typical,1,2,6,0,0,0,0,-1,0,989,96,2.6000001234933734
Typical,1,2,7,0,0,0,0,-1,0,988,96,3.6000001709908247
Typical,1,2,8,0,0,0,0,-1,0,987,96,5.200000246986747
Typical,1,2,9,0,0,0,0,-1,0,985,96,4.10000019473955
Typical,1,2,10,0,0,0,0,-1,0,985,96,4.600000218488276
Typical,1,2,11,0,0,0,0,-1,0,985,96,4.10000019473955
Typical,1,2,12,0,11,0,11,-1,0,985,96,5.200000246986747
Typical,1,2,13,0,67,0,67,-1,0,985,92,5.200000246986747
Typical,1,2,14,0,139,0,139,0,0,985,96,4.10000019473955
Typical,1,2,15,0,201,0,201,-1,-1,985,100,5.200000246986747
Typical,1,2,16,0,246,1,246,-1,-1,985,96,3.100000147242099
Typical,1,2,17,0,236,0,237,-1,-1,984,96,4.10000019473955
Typical,1,2,18,0,243,2,244,-2,-1,984,92,3.6000001709908247
Typical,1,2,19,0,167,0,167,-1,0,984,92,4.10000019473955
Typical,1,2,20,0,100,1,100,-2,-1,985,92,4.600000218488276
Typical,1,2,21,0,26,0,26,-3,-1,985,89,5.200000246986747
Typical,1,2,22,0,0,0,0,-4,-1,986,82,4.10000019473955
Typical,1,2,23,0,0,0,0,-5,-1,987,78,6.200000294484198
Typical,1,3,0,0,0,0,0,-4,-1,988,82,5.200000246986747
Typical,1,3,1,0,0,0,0,-5,-2,988,82,5.700000270735472
Typical,1,3,2,0,0,0,0,-3,-2,988,92,7.700000365730375
Typical,1,3,3,0,0,0,0,-3,-2,988,89,7.700000365730375
Typical,1,3,4,0,0,0,0,-3,-2,988,89,7.200000341981649
Typical,1,3,5,0,0,0,0,-3,-2,988,89,7.700000365730375
Typical,1,3,6,0,0,0,0,-3,-1,989,85,7.700000365730375
Typical,1,3,7,0,0,0,0,-3,-1,990,89,7.700000365730375
Typical,1,3,8,0,0,0,0,-3,-1,991,89,7.200000341981649
Typical,1,3,9,0,0,0,0,-3,-1,991,82,7.200000341981649
Typical,1,3,10,0,0,0,0,-3,0,992,79,6.200000294484198
Typical,1,3,11,0,0,0,0,-3,0,993,79,5.700000270735472
Typical,1,3,12,0,11,0,11,-3,1,994,70,5.200000246986747
Typical,1,3,13,0,86,1,86,-3,1,995,73,4.10000019473955
Typical,1,3,14,0,167,0,167,-3,1,995,67,5.200000246986747
Typical,1,3,15,0,143,534,340,-5,2,995,57,6.200000294484198
Typical,1,3,16,0,163,657,443,-5,3,995,55,8.800000417977571
Typical,1,3,17,0,116,776,453,-5,3,995,51,8.800000417977571
Typical,1,3,18,0,65,802,383,-6,4,996,47,8.2000003894791
Typical,1,3,19,0,54,795,305,-7,4,996,43,7.700000365730375
Typical,1,3,20,0,39,646,164,-7,3,998,43,6.700000318232924
Typical,1,3,21,0,18,256,41,-7,2,999,50,4.600000218488276
Typical,1,3,22,0,0,0,0,-7,-1,1000,61,4.10000019473955
Typical,1,3,23,0,0,0,0,-7,-1,1001,61,3.6000001709908247
Typical,1,4,0,0,0,0,0,-8,-1,1002,61,3.6000001709908247
Typical,1,4,1,0,0,0,0,-6,-2,1003,75,2.6000001234933734
Typical,1,4,2,0,0,0,0,-7,-4,1004,78,4.10000019473955
Typical,1,4,3,0,0,0,0,-6,-3,1004,81,3.100000147242099
Typical,1,4,4,0,0,0,0,-8,-6,1004,84,4.10000019473955
Typical,1,4,5,0,0,0,0,-8,-6,1004,85,3.6000001709908247
Typical,1,4,6,0,0,0,0,-8,-7,1004,92,0.0
Typical,1,4,7,0,0,0,0,-8,-6,1005,84,3.100000147242099
Typical,1,4,8,0,0,0,0,-10,-8,1005,92,2.1000000997446477
Typical,1,4,9,0,0,0,0,-8,-6,1005,88,5.200000246986747
Typical,1,4,10,0,0,0,0,-8,-6,1005,88,5.200000246986747
Typical,1,4,11,0,0,0,0,-10,-8,1006,88,2.6000001234933734
Typical,1,4,12,0,10,4,10,-11,-9,1006,88,2.6000001234933734
Typical,1,4,13,0,78,60,86,-10,-8,1007,84,2.1000000997446477
Typical,1,4,14,0,157,147,197,-8,-5,1008,81,6.200000294484198
Typical,1,4,15,0,212,135,261,-7,-3,1008,72,6.200000294484198
Typical,1,4,16,0,167,22,176,-7,-2,1007,66,5.200000246986747
Typical,1,4,17,0,230,10,234,-8,-1,1006,61,5.200000246986747
Typical,1,4,18,0,233,134,287,-8,0,1006,56,5.200000246986747
Typical,1,4,19,0,177,51,193,-8,0,1006,54,3.6000001709908247
Typical,1,4,20,0,94,310,155,-8,0,1007,56,3.6000001709908247
Typical,1,4,21,0,27,184,43,-9,-2,1006,58,2.6000001234933734
Typical,1,4,22,0,0,0,0,-7,-2,1007,69,2.6000001234933734
Typical,1,4,23,0,0,0,0,-8,-5,1007,81,0.0
Typical,1,5,0,0,0,0,0,-11,-8,1007,84,0.0
Typical,1,5,1,0,0,0,0,-10,-8,1007,88,2.1000000997446477
Typical,1,5,2,0,0,0,0,-11,-9,1007,88,1.500000071246177
Typical,1,5,3,0,0,0,0,-10,-8,1007,88,2.1000000997446477
Typical,1,5,4,0,0,0,0,-11,-10,1007,92,1.500000071246177
Typical,1,5,5,0,0,0,0,-12,-10,1007,88,2.1000000997446477
Typical,1,5,6,0,0,0,0,-12,-10,1007,88,2.6000001234933734
Typical,1,5,7,0,0,0,0,-11,-10,1008,92,4.10000019473955
Typical,1,5,8,0,0,0,0,-13,-12,1008,92,3.100000147242099
Typical,1,5,9,0,0,0,0,-16,-15,1008,87,1.500000071246177
Typical,1,5,10,0,0,0,0,-14,-12,1010,88,2.1000000997446477
Typical,1,5,11,0,0,0,0,-12,-11,1010,88,3.100000147242099
Typical,1,5,12,0,5,0,5,-12,-10,1010,88,2.1000000997446477
Typical,1,5,13,0,45,0,45,-10,-8,1011,88,4.10000019473955
Typical,1,5,14,0,105,14,109,-10,-7,1011,84,4.10000019473955
Typical,1,5,15,0,180,2,181,-9,-5,1011,74,4.600000218488276
Typical,1,5,16,0,191,2,192,-8,-4,1009,72,3.100000147242099
Typical,1,5,17,0,226,135,285,-8,-2,1008,63,3.100000147242099
Typical,1,5,18,0,144,194,222,-7,-1,1008,64,5.200000246986747
Typical,1,5,19,0,102,613,298,-6,1,1008,59,3.100000147242099
Typical,1,5,20,0,87,284,144,-5,1,1008,64,4.10000019473955
Typical,1,5,21,0,25,40,28,-5,1,1009,64,2.1000000997446477
Typical,1,5,22,0,0,0,0,-6,-2,1009,78,0.0
Typical,1,5,23,0,0,0,0,-6,-4,1009,88,1.500000071246177
Typical,1,6,0,0,0,0,0,-7,-6,1008,88,1.500000071246177
Typical,1,6,1,0,0,0,0,-7,-6,1008,88,1.500000071246177
Typical,1,6,2,0,0,0,0,-8,-7,1008,92,2.1000000997446477
Typical,1,6,3,0,0,0,0,-9,-7,1008,88,2.1000000997446477
Typical,1,6,4,0,0,0,0,-10,-9,1007,96,2.1000000997446477
Typical,1,6,5,0,0,0,0,-11,-10,1007,92,0.0
Typical,1,6,6,0,0,0,0,-11,-10,1007,92,0.0
Typical,1,6,7,0,0,0,0,-11,-10,1007,92,0.0
Typical,1,6,8,0,0,0,0,-11,-10,1006,88,0.0
Typical,1,6,9,0,0,0,0,-11,-10,1006,92,0.0
Typical,1,6,10,0,0,0,0,-11,-10,1007,92,0.0
Typical,1,6,11,0,0,0,0,-12,-11,1007,92,0.0
Typical,1,6,12,0,3,1,3,-11,-10,1007,92,0.0
