Source,USAD,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Version
NSRDB,722956.0,-,CA,-,33.917,-118.333,0,21,-8,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Speed
Typical,1,1,0,0,14,195,27,7,16,1013,55,2.1000000997446477
Typical,1,1,1,0,0,0,0,8,14,1013,67,2.1000000997446477
Typical,1,1,2,0,0,0,0,11,14,1014,82,0.0
Typical,1,1,3,0,0,0,0,11,13,1015,88,0.0
Typical,1,1,4,0,0,0,0,-1,13,1015,38,0.0
Typical,1,1,5,0,0,0,0,-1,12,1016,40,0.0
Typical,1,1,6,0,0,0,0,-1,12,1017,40,1.500000071246177
Typical,1,1,7,0,0,0,0,0,12,1017,40,1.500000071246177
Typical,1,1,8,0,0,0,0,8,11,1013,82,1.500000071246177
Typical,1,1,9,0,0,0,0,8,10,1014,87,0.0
Typical,1,1,10,0,0,0,0,8,9,1014,93,0.0
Typical,1,1,11,0,0,0,0,7,8,1014,93,0.0
Typical,1,1,12,0,0,0,0,7,8,1014,93,0.0
Typical,1,1,13,0,0,0,0,7,7,1015,100,0.0
Typical,1,1,14,0,0,0,0,7,8,1015,93,1.500000071246177
Typical,1,1,15,0,20,251,42,7,8,1016,93,0.0
Typical,1,1,16,0,72,499,200,8,10,1017,87,0.0
Typical,1,1,17,0,95,666,358,9,13,1017,77,0.0
Typical,1,1,18,0,109,737,471,9,15,1017,67,3.100000147242099
Typical,1,1,19,0,122,760,533,9,16,1016,63,2.6000001234933734
Typical,1,1,20,0,132,728,524,8,17,1016,55,1.500000071246177
Typical,1,1,21,0,129,706,471,7,18,1015,49,2.6000001234933734
Typical,1,1,22,0,120,627,360,7,19,1015,46,2.1000000997446477
Typical,1,1,23,0,107,468,219,8,18,1015,52,3.6000001709908247
Typical,1,2,0,0,14,217,29,11,14,1015,82,2.1000000997446477
Typical,1,2,1,0,0,0,0,11,13,1015,88,2.1000000997446477
Typical,1,2,2,0,0,0,0,12,13,1016,94,2.1000000997446477
Typical,1,2,3,0,0,0,0,12,12,1016,100,1.500000071246177
Typical,1,2,4,0,0,0,0,11,12,1016,94,0.0
Typical,1,2,5,0,0,0,0,11,11,1017,100,0.0
Typical,1,2,6,0,0,0,0,10,10,1017,100,0.0
Typical,1,2,7,0,0,0,0,9,9,1016,100,0.0
