Typical,1,1,0,0,0,0,0,-1,4,966,69,3.6000001709908247,38.95,-95.667,325
Typical,1,1,1,0,0,0,0,-1,5,966,64,4.10000019473955,38.95,-95.667,325
Typical,1,1,2,0,0,0,0,-1,5,965,64,3.100000147242099,38.95,-95.667,325
Typical,1,1,3,0,0,0,0,-1,3,964,74,2.6000001234933734,38.95,-95.667,325
Typical,1,1,4,0,0,0,0,-2,3,963,68,4.10000019473955,38.95,-95.667,325
Typical,1,1,5,0,0,0,0,-2,3,963,68,3.100000147242099,38.95,-95.667,325
Typical,1,1,6,0,0,0,0,0,9,979,53,3.100000147242099,38.95,-95.667,325
Typical,1,1,7,0,0,0,0,1,9,979,57,3.6000001709908247,38.95,-95.667,325
Typical,1,1,8,0,0,0,0,2,9,979,61,4.10000019473955,38.95,-95.667,325
Typical,1,1,9,0,0,0,0,3,9,979,66,4.600000218488276,38.95,-95.667,325
Typical,1,1,10,0,0,0,0,4,9,978,71,2.6000001234933734,38.95,-95.667,325
Typical,1,1,11,0,0,0,0,6,8,978,87,6.200000294484198,38.95,-95.667,325
Typical,1,1,12,0,0,0,0,7,8,978,93,6.200000294484198,38.95,-95.667,325
Typical,1,1,13,0,0,0,0,7,9,978,87,5.700000270735472,38.95,-95.667,325
Typical,1,1,14,0,46,0,46,8,10,978,87,6.200000294484198,38.95,-95.667,325
Typical,1,1,15,0,44,0,44,10,12,979,88,3.6000001709908247,38.95,-95.667,325
Typical,1,1,16,0,92,0,92,15,17,978,88,6.200000294484198,38.95,-95.667,325
Typical,1,1,17,0,87,0,87,16,17,978,94,6.700000318232924,38.95,-95.667,325
Typical,1,1,18,0,138,0,138,16,18,977,88,7.200000341981649,38.95,-95.667,325
Typical,1,1,19,0,75,0,75,16,18,976,88,7.200000341981649,38.95,-95.667,325
Typical,1,1,20,0,72,0,72,16,17,976,94,7.200000341981649,38.95,-95.667,325
Typical,1,1,21,0,86,0,86,15,17,976,88,7.200000341981649,38.95,-95.667,325
Typical,1,1,22,0,31,10,32,14,17,976,82,7.200000341981649,38.95,-95.667,325
Typical,1,1,23,0,0,0,0,14,17,976,82,6.700000318232924,38.95,-95.667,325
Typical,1,2,0,0,0,0,0,14,16,976,88,6.200000294484198,38.95,-95.667,325
Typical,1,2,1,0,0,0,0,13,16,976,82,7.200000341981649,38.95,-95.667,325
Typical,1,2,2,0,0,0,0,13,16,978,82,6.200000294484198,38.95,-95.667,325
Typical,1,2,3,0,0,0,0,13,15,978,88,4.600000218488276,38.95,-95.667,325
Typical,1,2,4,0,0,0,0,13,14,978,94,5.100000242237002,38.95,-95.667,325
Typical,1,2,5,0,0,0,0,8,10,979,87,6.700000318232924,38.95,-95.667,325
Typical,1,2,6,0,0,0,0,4,6,979,87,5.700000270735472,38.95,-95.667,325
Typical,1,2,7,0,0,0,0,4,4,980,100,5.100000242237002,38.95,-95.667,325
Typical,1,2,8,0,0,0,0,2,3,980,93,4.600000218488276,38.95,-95.667,325
Typical,1,2,9,0,0,0,0,1,2,981,93,4.600000218488276,38.95,-95.667,325
Typical,1,2,10,0,0,0,0,1,1,982,100,4.600000218488276,38.95,-95.667,325
Typical,1,2,11,0,0,0,0,0,0,982,100,6.700000318232924,38.95,-95.667,325
Typical,1,2,12,0,0,0,0,-1,-1,983,100,6.200000294484198,38.95,-95.667,325
Typical,1,2,13,0,0,0,0,-1,-1,983,100,0.0,38.95,-95.667,325
Typical,1,2,14,0,55,109,69,-1,-1,983,100,0.0,38.95,-95.667,325
Typical,1,2,15,0,44,0,44,-2,-1,984,92,5.700000270735472,38.95,-95.667,325
Typical,1,2,16,0,59,0,59,-2,-1,985,92,5.100000242237002,38.95,-95.667,325
Typical,1,2,17,0,75,0,75,-2,-1,984,92,4.10000019473955,38.95,-95.667,325
Typical,1,2,18,0,78,0,78,-2,-1,984,92,3.6000001709908247,38.95,-95.667,325
Typical,1,2,19,0,70,0,70,-2,-1,983,92,4.10000019473955,38.95,-95.667,325
Typical,1,2,20,0,61,0,61,-2,-1,983,92,3.6000001709908247,38.95,-95.667,325
Typical,1,2,21,0,50,0,50,-2,-1,983,92,4.10000019473955,38.95,-95.667,325
Typical,1,2,22,0,22,0,22,-1,-1,983,100,3.6000001709908247,38.95,-95.667,325
Typical,1,2,23,0,0,0,0,-1,-1,984,100,4.10000019473955,38.95,-95.667,325
Typical,1,3,0,0,0,0,0,-1,-1,984,100,3.6000001709908247,38.95,-95.667,325
Typical,1,3,1,0,0,0,0,-1,-1,984,100,3.100000147242099,38.95,-95.667,325
Typical,1,3,2,0,0,0,0,-1,-1,984,100,3.6000001709908247,38.95,-95.667,325
Typical,1,3,3,0,0,0,0,-1,-1,984,100,3.6000001709908247,38.95,-95.667,325
Typical,1,3,4,0,0,0,0,0,0,984,100,5.100000242237002,38.95,-95.667,325
Typical,1,3,5,0,0,0,0,0,0,983,100,4.600000218488276,38.95,-95.667,325
Typical,1,3,6,0,0,0,0,0,0,984,100,2.6000001234933734,38.95,-95.667,325
Typical,1,3,7,0,0,0,0,0,0,983,100,2.1000000997446477,38.95,-95.667,325
Typical,1,3,8,0,0,0,0,0,0,982,100,2.400000113993883,38.95,-95.667,325
Typical,1,3,9,0,0,0,0,0,0,982,100,2.6000001234933734,38.95,-95.667,325
Typical,1,3,10,0,0,0,0,0,0,982,100,2.900000137742609,38.95,-95.667,325
Typical,1,3,11,0,0,0,0,0,0,981,100,3.100000147242099,38.95,-95.667,325
Typical,1,3,12,0,0,0,0,0,0,983,100,6.700000318232924,38.95,-95.667,325
Typical,1,3,13,0,0,0,0,0,0,980,100,6.700000318232924,38.95,-95.667,325
Typical,1,3,14,0,23,0,23,0,0,982,100,7.200000341981649,38.95,-95.667,325
Typical,1,3,15,0,44,0,44,0,0,983,100,4.10000019473955,38.95,-95.667,325
Typical,1,3,16,0,59,0,59,0,1,983,93,0.0,38.95,-95.667,325
