Source,USAD,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Version
NSRDB,726560.0,-,MN,-,46.283,-96.15,0,361,-6,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Speed
Typical,1,1,0,0,0,0,0,-14,-10,940,70,5.100000242237002
Typical,1,1,1,0,0,0,0,-14,-9,940,64,4.600000218488276
Typical,1,1,2,0,0,0,0,-12,-7,939,64,6.200000294484198
Typical,1,1,3,0,0,0,0,-11,-6,939,62,7.200000341981649
Typical,1,1,4,0,0,0,0,-11,-5,939,59,7.700000365730375
Typical,1,1,5,0,0,0,0,-10,2,938,36,11.800000560469925
Typical,1,1,6,0,0,0,0,-4,2,934,56,3.70000017574057
Typical,1,1,7,0,0,0,0,-5,2,934,54,3.800000180490315
Typical,1,1,8,0,0,0,0,-5,2,934,55,3.90000018524006
Typical,1,1,9,0,0,0,0,-6,1,934,52,3.90000018524006
Typical,1,1,10,0,0,0,0,-6,1,934,53,4.000000189989805
Typical,1,1,11,0,0,0,0,-3,3,934,57,4.10000019473955
Typical,1,1,12,0,0,0,0,-6,-1,935,61,4.10000019473955
Typical,1,1,13,0,0,0,0,-7,0,935,59,4.10000019473955
Typical,1,1,14,0,0,0,0,-7,0,936,56,4.10000019473955
Typical,1,1,15,0,57,564,154,-7,0,936,52,4.10000019473955
Typical,1,1,16,0,69,717,264,-6,2,937,50,4.10000019473955
Typical,1,1,17,0,111,554,297,-3,2,937,61,4.10000019473955
Typical,1,1,18,0,88,787,368,-6,3,937,45,4.10000019473955
Typical,1,1,19,0,55,842,334,-6,4,937,42,4.10000019473955
Typical,1,1,20,0,79,657,254,-5,5,936,42,4.10000019473955
Typical,1,1,21,0,61,253,103,-5,4,936,44,4.10000019473955
Typical,1,1,22,0,12,119,17,-6,3,936,45,4.10000019473955
Typical,1,1,23,0,0,0,0,-3,6,935,47,4.10000019473955
Typical,1,2,0,0,0,0,0,-6,3,935,45,4.700000223238021
Typical,1,2,1,0,0,0,0,-6,3,934,45,5.300000251736492
Typical,1,2,2,0,0,0,0,-6,3,933,46,5.900000280234963
Typical,1,2,3,0,0,0,0,-6,4,933,45,6.5000003087334335
Typical,1,2,4,0,0,0,0,-5,4,932,46,7.100000337231904
Typical,1,2,5,0,0,0,0,-2,7,931,48,7.700000365730375
Typical,1,2,6,0,0,0,0,-5,5,931,44,7.500000356230885
Typical,1,2,7,0,0,0,0,-5,5,930,43,7.200000341981649
Typical,1,2,8,0,0,0,0,-5,5,930,41,7.000000332482159
Typical,1,2,9,0,0,0,0,-6,5,929,40,6.700000318232924
